year,fips,naics,emp
2014,26115,62----,5418
2014,26115,71----,391
2014,26115,72----,4028
2014,26115,81----,1624
2014,26117,11----,17
2014,26117,21----,9
2014,26117,22----,59
2014,26117,23----,430
2014,26117,31----,2334
2014,26117,42----,340
2014,26117,44----,2347
2014,26117,48----,322
2014,26117,51----,151
2014,26117,52----,351
2014,26117,53----,46
2014,26117,54----,245
2014,26117,55----,9
2014,26117,56----,448
2014,26117,61----,174
2014,26117,62----,2751
2014,26117,71----,97
2014,26117,72----,1121
2014,26117,81----,616
2014,26119,11----,16
2014,26119,21----,37
2014,26119,22----,55
2014,26119,23----,76
2014,26119,31----,412
2014,26119,42----,59
2014,26119,44----,231
2014,26119,48----,9
2014,26119,51----,9
2014,26119,52----,69
2014,26119,53----,19
2014,26119,54----,9
2014,26119,56----,38
2014,26119,62----,225
2014,26119,71----,28
2014,26119,72----,171
2014,26119,81----,67
2014,26121,11----,9
2014,26121,21----,59
2014,26121,22----,232
2014,26121,23----,1380
2014,26121,31----,12286
2014,26121,42----,1559
2014,26121,44----,8006
2014,26121,48----,882
2014,26121,51----,425
2014,26121,52----,1055
2014,26121,53----,503
2014,26121,54----,1431
2014,26121,55----,551
2014,26121,56----,3513
2014,26121,61----,744
2014,26121,62----,10904
2014,26121,71----,670
2014,26121,72----,5700
2014,26121,81----,2117
2014,26123,22----,39
2014,26123,23----,290
2014,26123,31----,2112
2014,26123,42----,229
2014,26123,44----,1556
2014,26123,48----,143
2014,26123,51----,19
2014,26123,52----,647
2014,26123,53----,68
2014,26123,54----,379
2014,26123,55----,749
2014,26123,56----,273
2014,26123,61----,46
2014,26123,62----,1605
2014,26123,71----,19
2014,26123,72----,930
2014,26123,81----,463
2014,26125,11----,191
2014,26125,21----,89
2014,26125,22----,1401
2014,26125,23----,19908
2014,26125,31----,49141
2014,26125,42----,39891
2014,26125,44----,73637
2014,26125,48----,8355
2014,26125,51----,22742
2014,26125,52----,35427
2014,26125,53----,15978
2014,26125,54----,91670
2014,26125,55----,37055
2014,26125,56----,60456
2014,26125,61----,11876
2014,26125,62----,102402
2014,26125,71----,9669
2014,26125,72----,56366
2014,26125,81----,24895
2014,26125,99----,39
2014,26127,11----,19
2014,26127,21----,19
2014,26127,22----,9
2014,26127,23----,207
2014,26127,31----,1453
2014,26127,42----,246
2014,26127,44----,576
2014,26127,48----,169
2014,26127,51----,14
2014,26127,52----,124
2014,26127,53----,36
2014,26127,54----,129
2014,26127,56----,43
2014,26127,61----,9
2014,26127,62----,615
2014,26127,71----,29
2014,26127,72----,528
2014,26127,81----,185
2014,26129,11----,19
2014,26129,21----,29
2014,26129,22----,59
2014,26129,23----,145
2014,26129,31----,277
2014,26129,42----,500
2014,26129,44----,1632
2014,26129,48----,141
2014,26129,51----,57
2014,26129,52----,155
2014,26129,53----,62
2014,26129,54----,117
2014,26129,56----,47
2014,26129,62----,1433
2014,26129,71----,38
2014,26129,72----,784
2014,26129,81----,200
2014,26131,11----,21
2014,26131,22----,59
2014,26131,23----,60
2014,26131,31----,19
2014,26131,42----,9
2014,26131,44----,209
2014,26131,48----,25
2014,26131,51----,9
2014,26131,52----,59
2014,26131,53----,7
2014,26131,54----,9
2014,26131,56----,9
2014,26131,62----,199
2014,26131,71----,9
2014,26131,72----,156
2014,26131,81----,57
2014,26133,11----,19
2014,26133,21----,196
2014,26133,22----,59
2014,26133,23----,505
2014,26133,31----,1999
2014,26133,42----,149
2014,26133,44----,610
2014,26133,48----,140
2014,26133,51----,168
2014,26133,52----,104
2014,26133,53----,12
2014,26133,54----,171
2014,26133,55----,59
2014,26133,56----,164
2014,26133,62----,905
2014,26133,71----,2
2014,26133,72----,523
2014,26133,81----,249
2014,26135,11----,9
2014,26135,22----,7
2014,26135,23----,148
2014,26135,31----,288
2014,26135,42----,59
2014,26135,44----,228
2014,26135,48----,59
2014,26135,51----,9
2014,26135,52----,39
2014,26135,53----,9
2014,26135,54----,29
2014,26135,56----,10
2014,26135,61----,3
2014,26135,62----,158
2014,26135,71----,59
2014,26135,72----,206
2014,26135,81----,68
2014,26137,11----,27
2014,26137,21----,176
2014,26137,22----,19
2014,26137,23----,395
2014,26137,31----,839
2014,26137,42----,374
2014,26137,44----,2101
2014,26137,48----,264
2014,26137,51----,115
2014,26137,52----,165
2014,26137,53----,78
2014,26137,54----,167
2014,26137,55----,69
2014,26137,56----,317
2014,26137,61----,100
2014,26137,62----,1507
2014,26137,71----,106
2014,26137,72----,1259
2014,26137,81----,335
2014,26139,11----,19
2014,26139,21----,52
2014,26139,22----,454
2014,26139,23----,4012
2014,26139,31----,32734
2014,26139,42----,5307
2014,26139,44----,10216
2014,26139,48----,2381
2014,26139,51----,748
2014,26139,52----,2549
2014,26139,53----,1030
2014,26139,54----,3285
2014,26139,55----,2163
2014,26139,56----,9416
2014,26139,61----,2971
2014,26139,62----,11666
2014,26139,71----,981
2014,26139,72----,8226
2014,26139,81----,5049
2014,26139,99----,19
2014,26141,11----,119
2014,26141,21----,174
2014,26141,22----,33
2014,26141,23----,89
2014,26141,31----,249
2014,26141,42----,9
2014,26141,44----,360
2014,26141,48----,88
2014,26141,51----,28
2014,26141,52----,88
2014,26141,53----,12
2014,26141,54----,34
2014,26141,56----,69
2014,26141,61----,8
2014,26141,62----,293
2014,26141,71----,59
2014,26141,72----,313
2014,26141,81----,117
2014,26143,11----,9
2014,26143,21----,35
2014,26143,22----,7
2014,26143,23----,179
2014,26143,31----,616
2014,26143,42----,41
2014,26143,44----,1309
2014,26143,48----,9
2014,26143,51----,38
2014,26143,52----,174
2014,26143,53----,85
2014,26143,54----,58
2014,26143,55----,9
2014,26143,56----,59
2014,26143,61----,9
2014,26143,62----,565
2014,26143,71----,9
2014,26143,72----,1101
2014,26143,81----,265
2014,26145,11----,9
2014,26145,21----,99
2014,26145,22----,526
2014,26145,23----,2147
2014,26145,31----,10595
2014,26145,42----,2159
2014,26145,44----,13184
2014,26145,48----,2119
2014,26145,51----,1664
2014,26145,52----,2705
2014,26145,53----,604
2014,26145,54----,2310
2014,26145,55----,453
2014,26145,56----,8286
2014,26145,61----,583
2014,26145,62----,17749
2014,26145,71----,829
2014,26145,72----,8469
2014,26145,81----,3499
2014,26145,99----,7
2014,26147,11----,20
2014,26147,21----,69
2014,26147,22----,999
2014,26147,23----,1589
2014,26147,31----,8178
2014,26147,42----,1201
2014,26147,44----,7268
2014,26147,48----,1036
2014,26147,51----,486
2014,26147,52----,1232
2014,26147,53----,288
2014,26147,54----,968
2014,26147,55----,394
2014,26147,56----,2314
2014,26147,61----,477
2014,26147,62----,7702
2014,26147,71----,488
2014,26147,72----,4612
2014,26147,81----,1354
2014,26147,99----,9
2014,26149,11----,146
2014,26149,22----,19
2014,26149,23----,474
2014,26149,31----,8974
2014,26149,42----,495
2014,26149,44----,2344
2014,26149,48----,243
2014,26149,51----,133
2014,26149,52----,413
2014,26149,53----,93
2014,26149,54----,462
2014,26149,55----,59
2014,26149,56----,855
2014,26149,61----,27
2014,26149,62----,1771
2014,26149,71----,80
2014,26149,72----,1337
2014,26149,81----,673
2014,26151,21----,9
2014,26151,22----,9
2014,26151,23----,232
2014,26151,31----,2580
2014,26151,42----,370
2014,26151,44----,1562
2014,26151,48----,162
2014,26151,51----,59
2014,26151,52----,417
2014,26151,53----,41
2014,26151,54----,172
2014,26151,55----,9
2014,26151,56----,133
2014,26151,61----,5
2014,26151,62----,1273
2014,26151,71----,81
2014,26151,72----,578
2014,26151,81----,281
2014,26151,99----,3
2014,26153,11----,82
2014,26153,21----,19
2014,26153,23----,62
2014,26153,31----,90
2014,26153,44----,373
2014,26153,48----,81
2014,26153,51----,19
2014,26153,52----,181
2014,26153,54----,22
2014,26153,55----,9
2014,26153,56----,9
2014,26153,61----,54
2014,26153,62----,374
2014,26153,72----,285
2014,26153,81----,88
2014,26155,11----,9
2014,26155,21----,49
2014,26155,22----,59
2014,26155,23----,490
2014,26155,31----,1870
2014,26155,42----,511
2014,26155,44----,2545
2014,26155,48----,367
2014,26155,51----,304
2014,26155,52----,377
2014,26155,53----,157
2014,26155,54----,302
2014,26155,55----,59
2014,26155,56----,311
2014,26155,61----,374
2014,26155,62----,2401
2014,26155,71----,103
2014,26155,72----,1604
2014,26155,81----,778
2014,26155,99----,2
2014,26157,11----,21
2014,26157,22----,9
2014,26157,23----,343
2014,26157,31----,1352
2014,26157,42----,469
2014,26157,44----,1594
2014,26157,48----,223
2014,26157,51----,63
2014,26157,52----,326
2014,26157,53----,78
2014,26157,54----,233
2014,26157,55----,9
2014,26157,56----,333
2014,26157,61----,28
2014,26157,62----,2213
2014,26157,71----,60
2014,26157,72----,797
2014,26157,81----,499
2014,26157,99----,2
2014,26159,11----,70
2014,26159,22----,538
2014,26159,23----,482
2014,26159,31----,2883
2014,26159,42----,764
2014,26159,44----,2369
2014,26159,48----,279
2014,26159,51----,109
2014,26159,52----,329
2014,26159,53----,116
2014,26159,54----,1749
2014,26159,55----,174
2014,26159,56----,151
2014,26159,61----,374
2014,26159,62----,2562
2014,26159,71----,362
2014,26159,72----,1941
2014,26159,81----,739
2014,26161,11----,53
2014,26161,21----,34
2014,26161,22----,749
2014,26161,23----,3745
2014,26161,31----,12749
2014,26161,42----,4098
2014,26161,44----,16897
2014,26161,48----,3234
2014,26161,51----,6535
2014,26161,52----,3913
2014,26161,53----,2233
2014,26161,54----,13688
2014,26161,55----,3508
2014,26161,56----,9188
2014,26161,61----,2123
2014,26161,62----,35483
2014,26161,71----,2342
2014,26161,72----,16104
2014,26161,81----,6065
2014,26161,99----,19
2014,26163,11----,19
2014,26163,21----,109
2014,26163,22----,6818
2014,26163,23----,16971
2014,26163,31----,75732
2014,26163,42----,30182
2014,26163,44----,67617
2014,26163,48----,35889
2014,26163,51----,11086
2014,26163,52----,30463
2014,26163,53----,6514
2014,26163,54----,38667
2014,26163,55----,23359
2014,26163,56----,46081
2014,26163,61----,10882
2014,26163,62----,105213
2014,26163,71----,8972
2014,26163,72----,64422
2014,26163,81----,26075
2014,26163,99----,19
2014,26165,11----,30
2014,26165,21----,19
2014,26165,22----,118
2014,26165,23----,164
2014,26165,31----,3459
2014,26165,42----,495
2014,26165,44----,1981
2014,26165,48----,376
2014,26165,51----,172
2014,26165,52----,312
2014,26165,53----,183
2014,26165,54----,254
2014,26165,55----,59
2014,26165,56----,1202
2014,26165,61----,310
2014,26165,62----,2078
2014,26165,71----,159
2014,26165,72----,1074
2014,26165,81----,406
2014,27001,11----,9
2014,27001,21----,31
2014,27001,22----,59
2014,27001,23----,131
2014,27001,31----,325
2014,27001,42----,38
2014,27001,44----,630
2014,27001,48----,94
2014,27001,51----,28
2014,27001,52----,90
2014,27001,53----,9
2014,27001,54----,34
2014,27001,55----,19
2014,27001,56----,59
2014,27001,61----,9
2014,27001,62----,827
2014,27001,71----,28
2014,27001,72----,426
2014,27001,81----,201
2014,27003,11----,19
2014,27003,22----,499
2014,27003,23----,7572
2014,27003,31----,20290
2014,27003,42----,13077
2014,27003,44----,15561
2014,27003,48----,4629
2014,27003,51----,694
2014,27003,52----,2207
2014,27003,53----,1390
2014,27003,54----,3551
2014,27003,55----,1686
2014,27003,56----,6371
2014,27003,61----,1303
2014,27003,62----,15665
2014,27003,71----,3058
2014,27003,72----,10217
2014,27003,81----,5661
2014,27003,99----,8
2014,27005,23----,496
2014,27005,31----,1961
2014,27005,42----,256
2014,27005,44----,1959
2014,27005,48----,411
2014,27005,51----,59
2014,27005,52----,259
2014,27005,53----,74
2014,27005,54----,384
2014,27005,55----,59
2014,27005,56----,1526
2014,27005,61----,19
2014,27005,62----,2124
2014,27005,71----,185
2014,27005,72----,1084
2014,27005,81----,577
2014,27007,11----,48
2014,27007,21----,9
2014,27007,22----,91
2014,27007,23----,2140
2014,27007,31----,874
2014,27007,42----,488
2014,27007,44----,3116
2014,27007,48----,315
2014,27007,51----,383
2014,27007,52----,408
2014,27007,53----,101
2014,27007,54----,416
2014,27007,55----,32
2014,27007,56----,231
2014,27007,61----,193
2014,27007,62----,3444
2014,27007,71----,305
2014,27007,72----,2161
2014,27007,81----,793
2014,27009,11----,15
2014,27009,23----,1662
2014,27009,31----,3680
2014,27009,42----,1305
2014,27009,44----,2200
2014,27009,48----,302
2014,27009,51----,153
2014,27009,52----,192
2014,27009,53----,99
2014,27009,54----,216
2014,27009,55----,347
2014,27009,56----,1295
2014,27009,61----,69
2014,27009,62----,3282
2014,27009,71----,42
2014,27009,72----,1110
2014,27009,81----,843
2014,27011,11----,3
2014,27011,23----,156
2014,27011,31----,26
2014,27011,42----,89
2014,27011,44----,201
2014,27011,48----,38
2014,27011,52----,88
2014,27011,53----,5
2014,27011,54----,48
2014,27011,56----,59
2014,27011,62----,579
2014,27011,71----,3
2014,27011,72----,124
2014,27011,81----,85
2014,27013,11----,118
2014,27013,21----,59
2014,27013,22----,179
2014,27013,23----,1483
2014,27013,31----,4193
2014,27013,42----,1423
2014,27013,44----,6123
2014,27013,48----,698
2014,27013,51----,1310
2014,27013,52----,995
2014,27013,53----,634
2014,27013,54----,1083
2014,27013,55----,574
2014,27013,56----,1617
2014,27013,61----,763
2014,27013,62----,8186
2014,27013,71----,878
2014,27013,72----,3805
2014,27013,81----,1162
2014,27015,11----,15
2014,27015,21----,9
2014,27015,22----,9
2014,27015,23----,457
2014,27015,31----,2655
2014,27015,42----,408
2014,27015,44----,1726
2014,27015,48----,951
2014,27015,51----,176
2014,27015,52----,438
2014,27015,53----,63
2014,27015,54----,452
2014,27015,55----,174
2014,27015,56----,124
2014,27015,61----,674
2014,27015,62----,2274
2014,27015,71----,161
2014,27015,72----,1024
2014,27015,81----,448
2014,27017,11----,51
2014,27017,21----,9
2014,27017,22----,94
2014,27017,23----,314
2014,27017,31----,1359
2014,27017,42----,249
2014,27017,44----,1341
2014,27017,48----,206
2014,27017,51----,68
2014,27017,52----,405
2014,27017,53----,56
2014,27017,54----,195
2014,27017,55----,119
2014,27017,56----,119
2014,27017,61----,6
2014,27017,62----,2063
2014,27017,71----,79
2014,27017,72----,960
2014,27017,81----,476
2014,27019,11----,44
2014,27019,23----,1562
2014,27019,31----,10467
2014,27019,42----,2159
2014,27019,44----,3679
2014,27019,48----,368
2014,27019,51----,607
2014,27019,52----,900
2014,27019,53----,827
2014,27019,54----,1999
2014,27019,55----,1460
2014,27019,56----,2822
2014,27019,61----,1386
2014,27019,62----,5355
2014,27019,71----,1053
2014,27019,72----,2848
2014,27019,81----,1564
2014,27019,99----,1
2014,27021,11----,67
2014,27021,22----,34
2014,27021,23----,341
2014,27021,31----,290
2014,27021,42----,238
2014,27021,44----,940
2014,27021,48----,58
2014,27021,51----,36
2014,27021,52----,192
2014,27021,53----,293
2014,27021,54----,549
2014,27021,56----,164
2014,27021,61----,59
2014,27021,62----,1033
2014,27021,71----,216
2014,27021,72----,1671
2014,27021,81----,343
2014,27023,11----,12
2014,27023,22----,34
2014,27023,23----,339
2014,27023,31----,1284
2014,27023,42----,416
2014,27023,44----,665
2014,27023,48----,231
2014,27023,51----,33
2014,27023,52----,197
2014,27023,53----,177
2014,27023,54----,88
2014,27023,55----,59
2014,27023,56----,59
2014,27023,62----,1163
2014,27023,71----,2
2014,27023,72----,317
2014,27023,81----,305
2014,27025,11----,1
2014,27025,21----,9
2014,27025,22----,59
2014,27025,23----,740
2014,27025,31----,2169
2014,27025,42----,424
2014,27025,44----,1876
2014,27025,48----,252
2014,27025,51----,30
2014,27025,52----,269
2014,27025,53----,123
2014,27025,54----,693
2014,27025,55----,63
2014,27025,56----,388
2014,27025,61----,19
2014,27025,62----,3758
2014,27025,71----,377
2014,27025,72----,1116
2014,27025,81----,650
2014,27027,11----,23
2014,27027,23----,1098
2014,27027,31----,940
2014,27027,42----,960
2014,27027,44----,2704
2014,27027,48----,483
2014,27027,51----,108
2014,27027,52----,411
2014,27027,53----,148
2014,27027,54----,442
2014,27027,55----,242
2014,27027,56----,456
2014,27027,61----,2707
2014,27027,62----,3792
2014,27027,71----,160
2014,27027,72----,1642
2014,27027,81----,917
2014,27027,99----,2
2014,27029,11----,31
2014,27029,22----,9
2014,27029,23----,316
2014,27029,31----,499
2014,27029,42----,65
2014,27029,44----,235
2014,27029,48----,59
2014,27029,51----,59
2014,27029,52----,66
2014,27029,53----,9
2014,27029,54----,60
2014,27029,55----,59
2014,27029,56----,9
2014,27029,61----,9
2014,27029,62----,616
2014,27029,71----,6
2014,27029,72----,137
2014,27029,81----,84
2014,27031,22----,33
2014,27031,23----,107
2014,27031,31----,19
2014,27031,44----,336
2014,27031,48----,9
2014,27031,51----,19
2014,27031,52----,69
2014,27031,53----,40
2014,27031,54----,59
2014,27031,56----,28
2014,27031,61----,68
2014,27031,62----,227
2014,27031,71----,302
2014,27031,72----,706
2014,27031,81----,25
2014,27033,11----,9
2014,27033,21----,9
2014,27033,22----,9
2014,27033,23----,191
2014,27033,31----,1498
2014,27033,42----,169
2014,27033,44----,530
2014,27033,48----,184
2014,27033,51----,59
2014,27033,52----,100
2014,27033,53----,9
2014,27033,54----,69
2014,27033,55----,9
2014,27033,56----,59
2014,27033,61----,59
2014,27033,62----,718
2014,27033,71----,9
2014,27033,72----,249
2014,27033,81----,163
2014,27035,11----,22
2014,27035,21----,19
2014,27035,22----,99
2014,27035,23----,1515
2014,27035,31----,2320
2014,27035,42----,529
2014,27035,44----,4416
2014,27035,48----,511
2014,27035,51----,563
2014,27035,52----,1211
2014,27035,53----,220
2014,27035,54----,834
2014,27035,55----,229
2014,27035,56----,2474
2014,27035,61----,774
2014,27035,62----,5814
2014,27035,71----,323
2014,27035,72----,3099
2014,27035,81----,1081
2014,27035,99----,2
2014,27037,11----,51
2014,27037,21----,111
2014,27037,22----,436
2014,27037,23----,9934
2014,27037,31----,16693
2014,27037,42----,10295
2014,27037,44----,22815
2014,27037,48----,9929
2014,27037,51----,11500
2014,27037,52----,11513
2014,27037,53----,2637
2014,27037,54----,9703
2014,27037,55----,6416
2014,27037,56----,9613
2014,27037,61----,2937
2014,27037,62----,24110
2014,27037,71----,3581
2014,27037,72----,16650
2014,27037,81----,9435
2014,27037,99----,59
2014,27039,11----,19
2014,27039,21----,29
2014,27039,22----,9
2014,27039,23----,431
